Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
S;"Chen, J; Jia, HY; Liu, DY; Zhang, CH";;"Bi, Y; Williams, MA";;"Chen, Juan; Jia, Haiyang; Liu, Dayou; Zhang, Changhai";;;Composing Cardinal Direction Relations Basing on Interval Algebra;KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT;Lecture Notes in Artificial Intelligence;;;;4th International Conference on Knowledge Science, Engineering and Management (KSEM);SEP 01-03, 2010;Belfast, NORTH IRELAND;US AF Res Lab, European Off Aerosp Res & Dev, Artificial Intelligence Journal, Belfast Visitor & Convent Bur, Springer, Univ Ulster, Fac Comp & Engn, Comp Sci Res Inst;;;;"Direction relations between extended spatial objects are important commonsense knowledge. Skiadopoulos proposed a formal model for representing direction relations between compound regions (the finite union of simple regions), known as SK-model. It perhaps is currently one of most cognitive plausible models for qualitative direction information, and has attracted interests from artificial intelligence and geographic information system. Originating from Allen first using composition table to process time interval constraints; composing has become the key technique in qualitative spatial reasoning to check the consistency. Due to the massive number of basic directions in SK-model, its composition becomes extraordinary complex. This paper proposed a novel algorithm for the composition. Basing the concepts of smallest rectangular directions and its original directions, it transforms the composition of basic cardinal direction relations into the composition of interval relations corresponding to Allen's interval algebra. Comparing with existing methods, this algorithm has quite good dimensional extendibility, that is, it can be easily transferred to the tridimensional space with a few modifications.";;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-15279-5;;;;2010;6291;;;;;;111;120;;;;;;;;;WOS:000312596500013;;;;;;
S;Williams, MA;;"Bi, Y; Williams, MA";;Williams, Mary-Anne;;;Autonomy: Life and Being;KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT;Lecture Notes in Artificial Intelligence;;;;4th International Conference on Knowledge Science, Engineering and Management (KSEM);SEP 01-03, 2010;Belfast, NORTH IRELAND;US AF Res Lab, European Off Aerosp Res & Dev, Artificial Intelligence Journal, Belfast Visitor & Convent Bur, Springer, Univ Ulster, Fac Comp & Engn, Comp Sci Res Inst;;;;"This paper uses robot experience to explore key concepts of autonomy, life and being. Unfortunately, there are no widely accepted definitions of autonomy, life or being. Using a new cognitive agent architecture we argue that autonomy is a key ingredient for both life and being, and set about exploring autonomy as a concept and a capability. Some schools of thought regard autonomy as the key characteristic that distinguishes a system from an agent; agents are systems with autonomy, but rarely is a definition of autonomy provided. Living entities are autonomous systems, and autonomy is vital to life. Intelligence presupposes autonomy too; what would it mean for a system to be intelligent but not exhibit any form of genuine autonomy. Our philosophical, scientific and legal understanding of autonomy and its implications is immature and as a result progress towards designing, building, managing, exploiting and regulating autonomous systems is retarded. In response we put forward a framework for exploring autonomy as a concept and capability based on a new cognitive architecture. Using this architecture tools and benchmarks can be developed to analyze and study autonomy in its own right as a means to further our understanding of autonomous systems, life and being. This endeavor would lead to important practical benefits for autonomous systems design and help determine the legal status of autonomous systems. It is only with a new enabling understanding of autonomy that the dream of Artificial Intelligence and Artificial Life can be realized. We argue that designing systems with genuine autonomy capabilities can be achieved by focusing on agent experiences of being rather than attempting to encode human experiences as symbolic knowledge and know-how in the artificial agents we build.";;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-15279-5;;;;2010;6291;;;;;;137;147;;;;;;;;;WOS:000312596500015;;;;;;
S;Karali, I;;"Bi, Y; Williams, MA";;Karali, Isambo;;;Modular Logic Programming for Web Data, Inheritance and Agents;KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT;Lecture Notes in Artificial Intelligence;;;;4th International Conference on Knowledge Science, Engineering and Management (KSEM);SEP 01-03, 2010;Belfast, NORTH IRELAND;US AF Res Lab, European Off Aerosp Res & Dev, Artificial Intelligence Journal, Belfast Visitor & Convent Bur, Springer, Univ Ulster, Fac Comp & Engn, Comp Sci Res Inst;;;;The Semantic Web provides a framework and a set of technologies enabling an effective machine processable information. However, most of the problems that are addressed in the Semantic Web were tackled by the artificial intelligence community, in the past. Within this period, Logic Programming emerged as a complete framework ranging from a sound formal theory, based on Horn clauses, to a declarative description language and an operational behavior that can be executed. Logic programming and its extensions have been already used in various approaches in the Semantic Web or the traditional Web context. In this work, we investigate the use of Modular Logic Programming, i.e. Logic Programming extended with modules, to address issues of the Semantic Web ranging from the ontology layer to reasoning and agents. These techniques provide a uniform framework ranging from the data layer to the higher layers of logic, avoiding the problem of incompatibilities of technologies related with different Semantic Web layers. What is more is that it can operate directly on top of existent World Wide Web sources.;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-15279-5;;;;2010;6291;;;;;;354;365;;;;;;;;;WOS:000312596500033;;;;;;
S;"Stoops, D; Wang, H; Moore, G; Bi, YX";;"Bi, Y; Williams, MA";;"Stoops, David; Wang, Hui; Moore, George; Bi, Yaxin";;;Behavioural Rule Discovery from Swarm Systems;KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT;Lecture Notes in Artificial Intelligence;;;;4th International Conference on Knowledge Science, Engineering and Management (KSEM);SEP 01-03, 2010;Belfast, NORTH IRELAND;US AF Res Lab, European Off Aerosp Res & Dev, Artificial Intelligence Journal, Belfast Visitor & Convent Bur, Springer, Univ Ulster, Fac Comp & Engn, Comp Sci Res Inst;;;;Rules determine the functionality of a given system, in either natural or man-made systems. Man-made systems, such as computer applications, use a set of known rules to control the behaviours applied in a strict manner. Biological or natural systems employ unknown rules, these being undiscovered rules which are more complex. These rules are unknown due to the inability to determine how they are applied, unless observed by a third party. The swarm is one of the largest naturally observed systems, with bird flocks and ant colonies being the most notable. It is a collection or group of individuals who use behaviours to complete a given goal or objective. It is the aim of this paper to present rule discovery methods for the mining of these unknown rules within a swarm system, employing a bird flock simulation environment to gather data.;;;;;Moore, George/0000-0003-1623-0014;;;;;;;;;;;;0302-9743;;978-3-642-15279-5;;;;2010;6291;;;;;;506;517;;;;;;;;;WOS:000312596500046;;;;;;
S;"Capraro, GT; Wicks, MC";;"Bi, Y; Williams, MA";;"Capraro, Gerard T.; Wicks, Michael C.";;;Knowledge Based Systems and Metacognition in Radar;KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT;Lecture Notes in Artificial Intelligence;;;;4th International Conference on Knowledge Science, Engineering and Management (KSEM);SEP 01-03, 2010;Belfast, NORTH IRELAND;US AF Res Lab, European Off Aerosp Res & Dev, Artificial Intelligence Journal, Belfast Visitor & Convent Bur, Springer, Univ Ulster, Fac Comp & Engn, Comp Sci Res Inst;;;;An airborne ground looking radar sensor's performance may be enhanced by selecting algorithms adaptively as the environment changes. A short description of an airborne intelligent radar system (AIRS) is presented with a description of the knowledge based filter and detection portions. A second level of artificial intelligence (AI) processing is presented that monitors, tests, and learns how to improve and control the first level. This approach is based upon metacognition, a way forward for developing knowledge based systems.;;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-15279-5;;;;2010;6291;;;;;;573;578;;;;;;;;;WOS:000312596500054;;;;;;
S;"Haraguchi, K; Hong, SH; Nagamochi, H";;"Blum, C; Battiti, R";;"Haraguchi, Kazuya; Hong, Seok-Hee; Nagamochi, Hiroshi";;;Multiclass Visual Classifier Based on Bipartite Graph Representation of Decision Tables;LEARNING AND INTELLIGENT OPTIMIZATION;Lecture Notes in Computer Science;;;;4th Conference on Learning and Intelligent Optimization;JAN 18-22, 2010;Venice, ITALY;Assoc Italiana Intelligenza Artificiale, IEEE Computat Intelligence Soc, Microsoft Res, Univ Ca Foscari, Univ Trento, EnginSoft SPA;;;;In this paper, we consider K-class classification problem, a significant issue in machine learning or artificial intelligence. in this problem, we are given a training set of samples, where each sample is represented by a nominal-valued vector and is labeled as one of the predefined K classes. The problem asks to construct a classifier that predicts the classes of future samples with high accuracy. For K = 2, we have studied a new visual classifier named 2-class SE-graph based classifier (2-SEC) in our previous works, which is constructed as follows: We first create several decision tables from the training set and extract a bipartite graph called an SE-graph that represents the relationship between the training set and the decision tables. We draw the SE-graph as a two-layered drawing by using an edge crossing minimization technique, and the resulting drawing acts as a visual classifier. We can extend 2-SEC to K-SEC for K > 2 naturally, but this extension does not consider the relationship between classes, and thus may perform badly on some data sets. In this paper, we propose SEC-TREE classifier for K > 2, which decomposes the given K-class problem into subproblems for fewer classes. Following our philosophy, we employ edge crossing minimization technique for this decomposition. Compared to previous decomposition strategies, SEC-TREE can extract any tree as the subproblem hierarchy. In computational studies, SEC-TREE outperforms C4.5 and is competitive with SVM especially when K is large.;;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-13799-0;;;;2010;6073;;;;;;169;+;;10.1007/978-3-642-13800-3_13;;;;;;;WOS:000282833800013;;;;;;
J;Fernandes, CM;;;;Fernandes, Carlos M.;;;Pherographia: Drawing by Ants;LEONARDO;;;;;;;;;;;;"This paper addresses the hypothetical relationship of photography and so-called pheromone maps created by an artificial life system that simulates an ant colony and causes its activity to evolve based on the contours of images. Pheromone used by ants to communicate via the environment is also simulated, and from the communication and interaction of the swarm with the environment (an image) there results a kind of drawing made with the simulated pheromone. Since ants are able to detect the edges of the image, the outcome is a sketch that resembles the original image, as with old camera obscura drawings. This text explores the observable traits shared by the photographic process and the swarm's pheromone maps. The theme is discussed in the context of the emergent artificial art research field; recent theoretical advances that link swarm intelligence and cognitive sciences are also addressed.";;;;Fernandes, Carlos M./N-7928-2016;Fernandes, Carlos M./0000-0002-1594-6785;;;;;;;;;;;;0024-094X;1530-9282;;;;;2010;43;2;;;;;107;112;;10.1162/leon.2010.43.2.107;;;;;;;WOS:000277230800002;;;;;;
S;"Zhang, YB; Teng, LR; Quan, YT; Tian, HR; Dong, YA; Meng, QF; Lu, JH; Lin, F; Zheng, XQ";;"Li, K; Jia, L; Sun, X; Fei, M; Irwin, GW";;"Zhang, Yibo; Teng, Lirong; Quan, Yutong; Tian, Hongru; Dong, Yuan; Meng, Qingfan; Lu, Jiahui; Lin, Feng; Zheng, Xueqing";;;Artificial Intelligence Based Optimization of Fermentation Medium for beta-Glucosidase Production from Newly Isolated Strain Tolypocladium Cylindrosporum;LIFE SYSTEM MODELING AND INTELLIGENT COMPUTING;Lecture Notes in Bioinformatics;;;;International Conference on Life System Modeling and Simulation / International Conference on Intelligent Computing for Sustainable Energy and Environment (LSMS-ICSEE);SEP 17-20, 2010;Wuxi, PEOPLES R CHINA;Shanghai Univ, Queens Univ, Jiangnan Univ, CASS, Syst Modeling & Simulat Techn Comm, China Instrument & Control Soc, Embedded Instrument & Syst Techn Comm;;;;A Tolypocladium cylindrosporum strain was isolated for efficiently produce extracellular thermoacidophilic beta-glucosidase (BGL). This objective of the present paper is to integrate two different artificial intelligence techniques namely artificial neural network(ANN) and genetic algorithm(GA) for optimizing medium composition for the production of BGL on submerged fermentations(SmF). Specifically, the ANN and GA were used for modeling non-linear process and optimizing the process. The experimental data reported in a previous study for statistical optimization were used to build the ANN model. The concentrations of the four medium components served as inputs to the ANN model and the (beta-glucosidase activity as the output of the model. The average error (%) and correlation coefficient for the ANN model were 1.36 and 0.998, respectively. The input parameters of ANN model were subsequently optimized using the GA. The ANN-GA model predicted a maximum beta-glucosidase activity of 2.679U/ml at the optimun medium composition. The ANN-GA model predicted gave a 22% increase of beta-glucosidase activity over the statistical optimization, which was in good agreement with the actual experiment under the optimum conditions.;;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-15614-4;;;;2010;6330;;;;;;325;+;;10.1007/978-3-642-15615-1_39;;;;;;;WOS:000289457200039;;;;;;
B;"Lendvai, P; Declerck, T; Daranyi, S; Gervas, P; Hervas, R; Malec, S; Peinado, F";;"Calzolari, N; Choukri, K; Maegaard, B; Mariani, J; Odijk, J; Piperidis, S; Rosner, M; Tapias, D";;"Lendvai, Piroska; Declerck, Thierry; Daranyi, Sandor; Gervas, Pablo; Hervas, Raquel; Malec, Scott; Peinado, Federico";;;Integration of Linguistic Markup into Semantic Models of Folk Narratives: The Fairy Tale Use Case;LREC 2010 - SEVENTH INTERNATIONAL CONFERENCE ON LANGUAGE RESOURCES AND EVALUATION;;;;;7th International Conference on Language Resources and Evaluation (LREC);MAY 17-23, 2010;Valletta, MALTA;CELI Language & Informat Technol, European Media Lab GmBH, Quaero, META;;;;Propp's influential structural analysis of fairy tales created a powerful schema for representing storylines in terms of character functions, which is straightforward to exploit in computational semantic analysis and procedural generation of stories of this genre. We tackle two resources that draw on the Proppian model - one formalizes it as a semantic markup scheme and the other as an ontology - both lacking linguistic phenomena explicitly represented in them. The need for integrating linguistic information into structured semantic resources is motivated by the emergence of suitable standards that facilitate this, and the benefits such joint representation would create for transdisciplinary research across Digital Humanities, Computational Linguistics, and Artificial Intelligence.;;;;Hervas, Raquel/K-1807-2014;Hervas, Raquel/0000-0003-2900-9992;;;;;;;;;;;;;;978-2-9517408-6-0;;;;2010;;;;;;;1996;2001;;;;;;;;;WOS:000356879506126;;;;;;
B;"Strassel, S; Adams, D; Goldberg, H; Herr, J; Keesing, R; Oblinger, D; Simpson, H; Schrag, R; Wright, J";;"Calzolari, N; Choukri, K; Maegaard, B; Mariani, J; Odijk, J; Piperidis, S; Rosner, M; Tapias, D";;"Strassel, Stephanie; Adams, Dan; Goldberg, Henry; Herr, Jonathan; Keesing, Ron; Oblinger, Daniel; Simpson, Heather; Schrag, Robert; Wright, Jonathan";;;The DARPA Machine Reading Program - Encouraging Linguistic and Reasoning Research with a Series of Reading Tasks;LREC 2010 - SEVENTH INTERNATIONAL CONFERENCE ON LANGUAGE RESOURCES AND EVALUATION;;;;;7th International Conference on Language Resources and Evaluation (LREC);MAY 17-23, 2010;Valletta, MALTA;CELI Language & Informat Technol, European Media Lab GmBH, Quaero, META;;;;The goal of DARPA's Machine Reading (MR) program is nothing less than making the world's natural language corpora available for formal processing. Most text processing research has focused on locating mission-relevant text (information retrieval) and on techniques for enriching text by transforming it to other forms of text (translation, summarization) - always for use by humans. In contrast, MR will make knowledge contained in text available in forms that machines can use for automated processing. This will be done with little human intervention. Machines will learn to read from a few examples and they will read to learn what they need in order to answer questions or perform some reasoning task. Three independent Reading Teams are building universal text engines which will capture knowledge from naturally occurring text and transform it into the formal representations used by Artificial Intelligence. An Evaluation Team is selecting and annotating text corpora with task domain concepts, creating model reasoning systems with which the reading systems will interact, and establishing question-answer sets and evaluation protocols to measure progress toward this goal. We describe development of the MR evaluation framework, including test protocols, linguistic resources and technical infrastructure.;;;;;;;;;;;;;;;;;;;978-2-9517408-6-0;;;;2010;;;;;;;;;;;;;;;;;WOS:000356879505126;;;;;;
B;Xie, R;;"Xu, XS; Zhang, H; Niu, DX";;Xie Rong;;;A Survey on the State-of-the-art Evacuation Behavioral Modeling;MANAGEMENT IN COMPLEXITY SCIENCE PERSPECTIVE - THEORY, METHODOLOGY AND PRACTICE: PROCEEDINGS OF THE FIRST INTERNATIONAL CONFERENCE ON COMPLEXITY SCIENCE MANAGEMENT (ICCSM 2010);;;;;1st International Conference on Complexity Science Management (ICCSM 2010);OCT 22-24, 2010;Wuhan, PEOPLES R CHINA;Wuhan Univ, Econ & Management Sch;;;;With the increasing number of crowded places, people become more and more gathering, causing high pressure on emergency evacuations. Occupant evacuation is increasingly becoming a challenging research direction in the field of emergency management. The paper summarizes behavioral modeling methods of occupant evacuation in the recent years, categorized into function-based behavioral model, rule-based behavioral model, agent-based behavioral model and psychology-based behavioral model. The related solutions and development about,these models are then reviewed. It also discusses future directions of evacuation behavioral modeling. The studies of intersection and fusion of psychology and behavior, and also establishment of intelligent evacuation model introducing artificial intelligence technology will be promising research directions.;;;;;;;;;;;;;;;;;;;978-1-921712-18-0;;;;2010;;;;;;;189;193;;;;;;;;;WOS:000298265200034;;;;;;
S;"Du, JA; Yan, XG; Chen, Z";;"Jiang, Z; Zhang, CL";;"Du, Juan; Yan, Xianguo; Chen, Zhi";;;A Multi-agent based tool path planning method for STEP-NC compliant milling;MANUFACTURING SCIENCE AND ENGINEERING, PTS 1-5;Advanced Materials Research;;;;International Conference on Manufacturing Science and Engineering (ICMSE 2009);DEC 26-28, 2009;Zhuhai, PEOPLES R CHINA;Univ Wollongong, Hong Kong Ind Technol Res Ctr, Guangzhou Univ;;;;Today a new model of data transfer between CAD/CAM systems and CNC machines, called STEP-NC, is being developed by the ISO technical Committees. It overcomes the shortcomings of ISO 6983 by specifying machining processes rather than machine motion, using the object-oriented concept of working step. Although the STEP-NC contains abundant geometry information of part and associated process parameters, the tool path is general not included in the STEP-NC program. So before the beginning of the STEP-NC-compliant CNC machining, the tool path should be firstly designed. By analyzing the characteristic of STEP-NC data model for milling, a working step-oriented tool path planning method for milling was proposed in this paper, and the distributed artificial intelligence methods, namely collaborative multi-agent was employed to accomplish tool path planning. Firstly a multi-agent architecture was constructed to allow multiple agents to work cooperatively to realize automation of tool path planning, and then, the function of every kind of agent and the communication between the agents were all described in detail. At last, one test component was designed and simulated to demonstrate the capabilities of this research in the paper.;;;;;;;;;;;;;;;;;1022-6680;;978-0-87849-280-0;;;;2010;97-101;;1-5;;;;3382;3386;;10.4028/www.scientific.net/AMR.97-101.3382;;;;;;;WOS:000279864701337;;;;;;
S;"Yue, XJ; Hong, TS; Xu, X; Wu, WB";;"Yi, X; Mi, L";;"Yue, Xuejun; Hong, Tiansheng; Xu, Xing; Wu, Weibin";;;Study on 3D Virtual Reality Modeling;MATERIALS AND MANUFACTURING TECHNOLOGY, PTS 1 AND 2;Advanced Materials Research;;;;International Conference on Material and Manufacturing Technology;SEP 17-19, 2010;Chongqing, PEOPLES R CHINA;Int Assoc Comp Sci & Informat Technol;;;;We build out a very vivid and real conditions environment based on the virtual reality of a simulation computer technology, so that users can be in a virtual environment through the man-machine interface with a virtual environment direct interaction. This paper studies 3d virtual model development and integration including the system design to realize the functions and systems integration. In its implementation. we use the model tool, 3 D R C to structure three-dimensional model, and the model tool, and finally we use virtools tool to achieve a three-dimensional with the establishment of virtual scene model. Virtual reality (virtual reality, VR) is a computer senior man-machine interface on the basic feature of absorbion. interactiveness and constructiveness [1,2]. Specifically, virtual reality is a computer that creates the stereoscopic spaces, and users can interact space objects in the interaction and watch the operation of some part of the objects in space, and freely move with the users' will so that a sense of integration and participation are produced[3,4]. It is used in computer technology at the core of modern high technology,which means to build a realistic view, hear and touch the integration of a virtual environment with the necessary equipment and a virtual environment of the interaction and mutual influence, which results in the immersion be true of the environment and feel[5-7]. VR technology is computer technology, computer graphics, computer simulations visual and technical, visual physiology, psychology, the microelectronics visual display technique, solid technology, sensing to measure the technical, technological, information technology, and voice recognition software engineering and technology, integrated man-machine the skill interfacing, and network technology and artificial intelligence technology and the achievement of other high technology. Since the birth of a virtual reality technology, it has the huge economy. military and the Internet, multimedia minded race in many areas in the application of technology in the 21st century as the three-big technologies.;;;;;;;;;;;;;;;;;1022-6680;;978-0-87849-243-5;;;;2010;129-131;;;;;;1296;+;;10.4028/www.scientific.net/AMR.129-131.1296;;;;;;;WOS:000289025100258;;;;;;
J;"Dobilaite, V; Juciene, M";;;;"Dobilaite, Vaida; Juciene, Milda";;;Evaluation of Seam Pucker Using Shape Parameters;MATERIALS SCIENCE-MEDZIAGOTYRA;;;;;Materials Engineering 2009 Conference;NOV 20, 2009;Kaunas, LITHUANIA;;;;;The aim of the paper is to analyse the distribution dynamics of the waves having developed in the place of the stitching of the details assembled by different technological modes as well as to propose criteria for defect evaluation. Geometrical shapes of the puckered specimen obtained from captured photos have been analysed. Characteristics of a creasy contour have been measured as well as dynamics of the values were examined in order to obtain general distribution tendencies taking into account different development of height and length of waves. For each lightweight fabric, the inherent wave under different conditions of assembling has been determined. Analysis of geometrical shape of the projection of the wave profile in the specimen seams demonstrated that waves occupy not the whole working part of the test sample. This fact influences subjective perception of creasy surface, therefore, complex evaluation of the defect requires indicators with respect to sharpness of waves and relative length of the creasy portion. The applied method for assessment of puckering enabled to determine various puckering of the flexible fabrics assembled under different modes as well as to compare different puckering.;;;;;;;;;;;;;;;;;1392-1320;2029-7289;;;;;2010;16;2;;;;;154;158;;;;;;;;;WOS:000280099700011;;;;;;
S;Hussein, SES;;"Chugui, Y; Gao, YS; Fan, KC; Taymanov, R; Sapozhnikova, K";;Hussein, Sherif El-Sayed;;;Intelligent Assessment for Pathological Gait Analysis;MEASUREMENT TECHNOLOGY AND INTELLIGENT INSTRUMENTS IX;Key Engineering Materials;;;;9th International Symposium on Measurement Technology and Intelligent Instruments;JUN 29-JUL 02, 2009;St Petersburg, RUSSIA;Int Comm Measurements & Instrumentat, Fed Agcy Tech Regulating & Metrol, Russian Acad Sci, Siberian Branch, Russian Fdn Basic Res, Russian Corp Nanotechnol (RUSNANO), Int Sci Technol Ctr, W Siberian Railroad Russian Fed, Sartorius Co, SIOS Co, Int Sci Tech Soc Instrument Engineers & Metrologists, Metrolog Acad Russia, A M Prokhorov Acad Engn Sci, Siberian Branch;;;;The accurate assessment of pathological gait for individual subjects is a major problem in rehabilitation centers. Automated or semi-automated gait analysis systems are important in assisting physicians in the diagnosis of various diseases. However, these systems are not only highly sophisticated but also require superior quality cameras and complex software which capture large amount of data that often proves difficult to interpret for clinical staff trying to gain insight into the patient's condition. Automation and simplification of the analysis of gait data is therefore necessary if it is to be used more productively. This research proposes a simple and cost effective approach that utilizes artificial intelligence techniques to automate the analysis and diagnosis processes. It also offers a means to compare different treatment methods and their effectiveness during the course of treatment. Visualization software has also been developed to increase the diagnostic reliability.;;;;hussein, sherif/I-7955-2016;hussein, sherif/0000-0002-5394-4385;;;;;;;;;;;;1013-9826;;;;;;2010;437;;;;;;334;338;;10.4028/www.scientific.net/KEM.437.334;;;;;;;WOS:000284024400065;;;;;;
S;"Taymanov, R; Sapozhnikova, K";;"Chugui, Y; Gao, YS; Fan, KC; Taymanov, R; Sapozhnikova, K";;"Taymanov, Roald; Sapozhnikova, Ksenia";;;Problems of Terminology in the Field of Intelligent Sensors and Systems;MEASUREMENT TECHNOLOGY AND INTELLIGENT INSTRUMENTS IX;Key Engineering Materials;;;;9th International Symposium on Measurement Technology and Intelligent Instruments;JUN 29-JUL 02, 2009;St Petersburg, RUSSIA;Int Comm Measurements & Instrumentat, Fed Agcy Tech Regulating & Metrol, Russian Acad Sci, Siberian Branch, Russian Fdn Basic Res, Russian Corp Nanotechnol (RUSNANO), Int Sci Technol Ctr, W Siberian Railroad Russian Fed, Sartorius Co, SIOS Co, Int Sci Tech Soc Instrument Engineers & Metrologists, Metrolog Acad Russia, A M Prokhorov Acad Engn Sci, Siberian Branch;;;;Terms and definitions in the field of sensors and measuring systems with the elements of artificial intelligence are not well-established. Nowadays, in Russia a draft of state standard Intelligent Sensors and Intelligent Measuring Systems. Basic Terms and Definitions is being under development. In accordance with the draft of the standard, the paper deals both with definitions and grounds of a number of terms such as adaptive sensor, metrological self-check of sensors, metrological diagnostic check, intelligent sensor, etc.;;;;Taymanov, Roald/AAV-1621-2020;;;;;;;;;;;;;1013-9826;;;;;;2010;437;;;;;;434;438;;10.4028/www.scientific.net/KEM.437.434;;;;;;;WOS:000284024400085;;;;;;
B;"Xi, PY; Chen, LM";;"li, SY; Liu, YC; Zhu, RB; Li, HG; Ding, WS";;"Xi, Pingyuan; Chen, Limin";;;Artificial Intelligence optimization on Automobile Drive Axle Assembly;MECHANICAL ENGINEERING AND GREEN MANUFACTURING, PTS 1 AND 2;;;;;International Conference on Mechanical Engineering and Green Manufacturing (MEGM) 2010;NOV 19-22, 2010;Xiangtan, PEOPLES R CHINA;Natl Nat Sci Fdn China, Shanghai Jiao Tong Univ, S China Univ Technol, Natl Univ Defense Technol, Central S Univ, Hunan Univ, Xiangtan Univ, Hunan Univ Sci & Technol, Hunan Inst Engn;;;;Drive axle assembly is one of the key components of automotive, and the design quality of drive axle assembly can affect the driving performance, fuel consumption and serve life of vehicle greatly, therefore it is very important to adopt optimization to design the final drive and planetary transmission of vehicle. To reduce size and weight of transmission, the objective function should be specified that the sum of volume of pitch cylinder of sun gear and planet gears in planetary transmission incline to minimum. The objective function with penalty terms is built by penalty strategy with addition type, so as to transform the constrained optimization into the unconstrained optimization. Then the simulated annealing algorithm based on penalty strategy is adopted to solver the optimization model.;;;;;;;;;;;;;;;;;;;978-0-87849-232-9;;;;2010;;;;;;;1920;+;;10.4028/www.scientific.net/AMM.34-35.1920;;;;;;;WOS:000290180601176;;;;;;
S;"Deja, M; Siemiatkowski, M";;"Marcinkevicius, AH; Valiulis, AV";;"Deja, Mariusz; Siemiatkowski, Mieczyslaw";;;Generation of Optimal Process Plan Alternatives for Manufacturing Mechanical Components;MECHATRONIC SYSTEMS AND MATERIALS: MATERIALS PRODUCTION TECHNOLOGIES;Solid State Phenomena;;;;5th International Conference on Mechatronic Systems and Materials;OCT 22-25, 2009;Vilnius, LITHUANIA;Vilnius Gediminas Techn Univ, Kaunas Univ Technol, Opole Univ Technol, Bialystok Techn Univ;;;;The focus of this paper is on computer-aided process planning (CAPP) for parts manufacture in systems of definite processing capabilities, involving multi-axis machining centers. A methodical approach is developed to optimally solve for process planning problems, which consists in the identification of process alternatives and sequencing working steps. The approach involves the use of the branch and bound (B&B) concept from the field of artificial intelligence (AI). A conceptual scheme for generation of alternative process plans in the form of a network is developed, based on part design data modeling in terms of machining features. A relevant algorithm is proposed for creating such a network and searching for the optimal process plan solution from the viewpoint of its operational performance, under formulated process constraints. The use of the approach is studied numerically with regard to a real life case study and diverse machine tools with relevant tooling are considered. Generated process alternatives for complex machining with given systems are studied using models programmed in the Matlab environment.;;;;;"Deja, Mariusz/0000-0002-1874-9015; Siemiatkowski, Mieczyslaw/0000-0001-6315-7556";;;;;;;;;;;;1012-0394;;;;;;2010;165;;;;;;250;255;;10.4028/www.scientific.net/SSP.165.250;;;;;;;WOS:000289534900043;;;;;;
