Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
J;"Koay, SL; Kwon, TH; Chung, WY";;;;"Koay, Su-Lin; Kwon, Tae-Ha; Chung, Wan-Young";;;Motion Artifacts Cancellation by Adaptive Neuro-Fuzzy Inference System for Wearable Health Shirts;SENSOR LETTERS;;;;;8th Asian Conference on Chemical Sensor (ACCS 2009);NOV 11-14, 2009;Daegu, SOUTH KOREA;;;;;Biomedical signals are sensitive to body movement. Thus, motion artifacts cancellation is important for the monitoring system of wearable health shirt. This paper proposes an artificial intelligence algorithm in estimating the motion artifacts occurred to the Electrocardiogram (ECG) signals captured by wearable health shirt. The major limitation of involving artificial intelligence in motion artifacts cancellation is the long duration of time required to complete the motion artifacts cancellation process. This was due to the complexity of the training process. This paper proposes a new method to overcome this limitation and enables the involvement of artificial intelligence in real-time motion artifacts cancellation. The results show improved motion artifacts estimation and noise removal for real-time motion artifacts cancellation.;;;;;;;;;;;;;;;;;1546-198X;1546-1971;;;;FEB;2011;9;1;;;SI;;399;403;;10.1166/sl.2011.1487;;;;;;;WOS:000288645200082;;;;;;
J;Armengol, E;;;;Armengol, Eva;;;Classification of melanomas in situ using knowledge discovery with explained case-based reasoning;ARTIFICIAL INTELLIGENCE IN MEDICINE;;;;;6th Workshop on Case Based Reasoning (CBR) in the Health Sciences;SEP 01, 2008;Trier, GERMANY;;;;;Objective: Early diagnosis of melanoma is based on the ABCD rule which considers asymmetry, border irregularity, color variegation, and a diameter larger than 5 mm as the characteristic features of melanomas. When a skin lesion presents these features it is excised as prevention. Using a non-invasive technique called dermoscopy, dermatologists can give a more accurate evaluation of skin lesions, and can therefore avoid the excision of lesions that are benign. However, dermatologists need to achieve a good dermatoscopic classification of lesions prior to extraction. In this paper we propose a procedure called LazyCL to support dermatologists in assessing the classification of skin lesions. Our goal is to use LazyCL for generating a domain theory to classify melanomas in situ. Methods: To generate a domain theory, the LazyCL procedure uses a combination of two artificial intelligence techniques: case-based reasoning and clustering. First LazyCL randomly creates clusters and then uses a lazy learning method called lazy induction of descriptions (LID) with leave-one-out on them. By means of LID, LazyCL collects explanations of why the cases in the database should belong to a class. Then the analysis of relationships among explanations produces an understandable clustering of the dataset. After a process of elimination of redundancies and merging of clusters, the set of explanations is reduced to a subset of it describing classes that are almost discriminant. The remaining explanations form a preliminary domain theory that is the basis on which experts can perform knowledge discovery. Results: We performed two kinds of experiments. First ones consisted on using LazyCL on a database containing the description of 76 melanomas. The domain theory obtained from these experiments was compared on previous experiments performed using a different clustering method called self-organizing maps (SOM). Results of both methods, LazyCL and SOM, were similar. The second kind of experiments consisted on using LazyCL on well known domains coming from the machine learning repository of the Irvine University. Thus, since these domains have known solution classes, we can prove that the clusters build by LazyCL are correct. Conclusions: We can conclude that LazyCL that uses explained case-based reasoning for knowledge discovery is feasible for constructing a domain theory. On one hand, experiments on the melanoma database show that the domain theory build by LazyCL is easy to understand. Explanations provided by LID are easily understood by domain experts since these descriptions involve the same attributes than they used to represent domain objects. On the other hand, experiments on standard machine learning data sets show that LazyCL is a good method of clustering since all clusters produced are correct. (C) 2010 Elsevier B.V. All rights reserved.;;;;Armengol, Eva/H-7624-2015;Armengol, Eva/0000-0003-3077-1407;;;;;;;;;;;;0933-3657;1873-2860;;;;FEB;2011;51;2;;;SI;;93;105;;10.1016/j.artmed.2010.09.001;;;;;;;WOS:000289331100003;21074978;;;;;
J;Montani, S;;;;Montani, Stefania;;;How to use contextual knowledge in medical case-based reasoning systems: A survey on very recent trends;ARTIFICIAL INTELLIGENCE IN MEDICINE;;;;;6th Workshop on Case Based Reasoning (CBR) in the Health Sciences;SEP 01, 2008;Trier, GERMANY;;;;;Objectives: This paper aims at systematizing the ways in which the contextual knowledge embedded in the case library can support decision making, within case-based reasoning (CBR) systems. In particular, CBR applications to the medical domain are considered. Methods and material: After a quick survey on the definition and on the role of context in artificial intelligence research, we have focused on CBR, with a particular emphasis on medical applications. In this field, we have identified a number of very recent contributions, which strongly recognize context per se as a major knowledge source. These contributions propose to maintain and to rely on contextual information, in order to support human reasoning in different fashions. Results: We have distinguished three main directions in which contextual knowledge can be resorted to, in order to optimize physicians' decision making. Such directions can be summarized as follows: (1) to reduce the search space in the case retrieval step: (2) to maintain the overall knowledge content always valid and up to date, and (3) to adapt knowledge application and reasoning to local/personal constraints. We have also properly categorized the surveyed works within these three clusters, and identified the most significant ones, able to exploit contextual knowledge along more than one direction. Conclusions: Innovative applications of the contextual knowledge recorded in the case library, described and systematized in this paper, can trace promising research directions for the future. (C) 2010 Elsevier B.V. All rights reserved.;;;;;Montani, Stefania/0000-0002-5992-6735;;;;;;;;;;;;0933-3657;1873-2860;;;;FEB;2011;51;2;;;SI;;125;131;;10.1016/j.artmed.2010.09.004;;;;;;;WOS:000289331100006;21036566;;;;;
J;Pieters, W;;;;Pieters, Wolter;;;Explanation and trust: what to tell the user in security and AI?;ETHICS AND INFORMATION TECHNOLOGY;;;;;;;;;;;;There is a common problem in artificial intelligence (AI) and information security. In AI, an expert system needs to be able to justify and explain a decision to the user. In information security, experts need to be able to explain to the public why a system is secure. In both cases, an important goal of explanation is to acquire or maintain the users' trust. In this paper, I investigate the relation between explanation and trust in the context of computing science. This analysis draws on literature study and concept analysis, using elements from system theory as well as actor-network theory. I apply the conceptual framework to both AI and information security, and show the benefit of the framework for both fields by means of examples. The main focus is on expert systems (AI) and electronic voting systems (security). Finally, I discuss consequences of the analysis for ethics in terms of (un)informed consent and dissent, and the associated division of responsibilities.;;;;Pieters, Wolter/M-8847-2017;;;;;;;;;;;;;1388-1957;1572-8439;;;;MAR;2011;13;1;;;;;53;64;;10.1007/s10676-010-9253-3;;;;;;;WOS:000287581900006;;;;;;
J;"Manfredini, F; Malagoni, AM; Litmanen, H; Zhukovskaja, L; Jeannier, P; Dal Follo, D; Felisatti, M; Besseberg, A; Geistlinger, M; Bayer, P; Carrabre, JE";;;;"Manfredini, F.; Malagoni, A. M.; Litmanen, H.; Zhukovskaja, L.; Jeannier, P.; Dal Follo, D.; Felisatti, M.; Besseberg, A.; Geistlinger, M.; Bayer, P.; Carrabre, J. E.";;;Performance and blood monitoring in sports: the artificial intelligence evoking target testing in antidoping (ARIETTA) project;JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS;;;;;2nd World Conference on Magic Bullets;OCT 03-05, 2008;Nuremberg, GERMANY;;;;;"Aim. Substances and methods used to increase oxygen blood transport and physical performance can be detected in the blood, but the screening of the athletes to be tested remains a critical issue for the International Federations. This project, AR.I.E.T.T.A., aimed to develop a software capable of analysing athletes' hematological and performance profiles to detect abnormal patterns. Methods. One-hundred eighty athletes belonging to the International Biathlon Union gave written informed consent to have their hematological data, previously collected according to anti-doping rules, used to develop the AR.I.E.T.T.A. software. Results. Software was developed with the included sections: 1) log-in; 2) data-entry: where data are loaded, stored and grouped; 3) analysis: where data are analysed, validated scores are calculated, and parameters are simultaneously displayed as statistics, tables and graphs, and individual or subpopulation profiles; 4) screening: where an immediate evaluation of the risk score of the present sample and/or the athlete under study is obtained. The sample risk score or AR.I.E.T.T.A. score is calculated by a simple computational system combining different parameters (absolute values and intra-individual variations) considered concurrently. The AR.I.E.T.T.A. score is obtained by the sum of the deviation units derived from each parameter, considering the shift of the present value from the reference values, based on the number of standard deviations. Conclusion. AR.I.E.T.T.A. enables a quick evaluation of blood results assisting surveillance programs and perform timely target testing controls on athletes by the International Federations. Future studies aiming to validate the AR.I.E.T.T.A. score and improve the diagnostic accuracy will improve the system.";;;;"Malagoni, Anna Maria/K-4974-2016; Manfredini, Fabio/ABG-2372-2020";"Malagoni, Anna Maria/0000-0002-3362-4691; Manfredini, Fabio/0000-0001-9476-6434";;;;;;;;;;;;0022-4707;1827-1928;;;;MAR;2011;51;1;;;;;153;159;;;;;;;;;WOS:000289590400020;21297575;;;;;
J;Kane, B;;;;Kane, Brian;;;Excavating Lewin's Phenomenology;MUSIC THEORY SPECTRUM;;;;;;;;;;;;"David Lewin's Music Theory, Phenomenology, and Modes of Perception is a touchstone for phenomenologically influenced music theory, yet something puzzling remains about the role of perception in Lewin's phenomenology. On the one hand, Lewin emphasizes the embodied nature of perception by arguing that perception is itself a type of skill, a mode of response, which manifests itself in an infinite number of creative acts. On the other hand, he explicitly employs phenomenology in only a limited manner; in Parts I-III of his essay, he sets up his phenomenological p-model, and then, in Part V, critiques it as ultimately inadequate for forging a link between perception and creation. In this essay, I offer a solution to this puzzle by examining Lewin's sources. I argue that he is indebted to the school of West Coast phenomenology in two respects: (1) that Lewin's style of phenomenology is influenced by the Fregean interpretation of Husserl, which supports the ontological and categorical split between perceptual sense and reference presented in the p-model; (2) that the general argument presented in Lewin's essay, which moves from the p-model toward a critique of disembodied perception, is modeled on Hubert Dreyfus's two-stage argument against Artificial Intelligence.";;;;;;;;;;;;;;;;;0195-6167;;;;;SPR;2011;33;1;;;;;27;36;;10.1525/mts.2011.33.1.27;;;;;;;WOS:000290001000002;;;;;;
J;"Buechner, J; Tavani, HT";;;;"Buechner, Jeff; Tavani, Herman T.";;;Trust and multi-agent systems: applying the diffuse, default model of trust to experiments involving artificial agents;ETHICS AND INFORMATION TECHNOLOGY;;;;;;;;;;;;We argue that the notion of trust, as it figures in an ethical context, can be illuminated by examining research in artificial intelligence on multi-agent systems in which commitment and trust are modeled. We begin with an analysis of a philosophical model of trust based on Richard Holton's interpretation of P. F. Strawson's writings on freedom and resentment, and we show why this account of trust is difficult to extend to artificial agents (AAs) as well as to other non-human entities. We then examine Margaret Urban Walker's notions of default trust and default, diffuse trust to see how these concepts can inform our analysis of trust in the context of AAs. In the final section, we show how ethicists can improve their understanding of important features in the trust relationship by examining data resulting from a classic experiment involving AAs.;;;;;;;;;;;;;;;;;1388-1957;;;;;MAR;2011;13;1;;;;;39;51;;10.1007/s10676-010-9249-z;;;;;;;WOS:000287581900005;;;;;;
J;Niiniluoto, I;;;;Niiniluoto, Ilkka;;;Abduction, tomography, and other inverse problems;STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE;;;;;;;;;;;;Charles S. Peirce introduced in the late 19(th) century the notion of abduction as inference from effects to causes, or from observational data to explanatory theories. Abductive reasoning has become a major theme in contemporary logic, philosophy of science, and artificial intelligence. This paper argues that the new growing branch of applied mathematics called inverse problems deals successfully with various kinds of abductive inference within a variety of scientific disciplines. The fundamental theorem about the inverse reconstruction of plane functions from their line integrals was proved by Johann Radon already in 1917. The practical applications of Radon's theorem and its generalizations include computerized tomography which became a routine imaging technique of diagnostic medicine in the 1970s. (C) 2010 Elsevier Ltd. All rights reserved.;;;;;Niiniluoto, Ilkka/0000-0003-3162-5970;;;;;;;;;;;;0039-3681;1879-2510;;;;MAR;2011;42;1;;;;;135;139;;10.1016/j.shpsa.2010.11.028;;;;;;;WOS:000288633900013;;;;;;
J;"Piuleac, CG; Furtuna, R; Pislaru, M; Curteanu, S";;;;"Piuleac, Ciprian-George; Furtuna, Renata; Pislaru, Marius; Curteanu, Silvia";;;NEURAL NETWORKS BASED MODELS APPLIED TO AN ELECTROCOAGULATION PROCESS;ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL;;;;;1st International Symposium on Control and Metrology of Environmental Quality Factors;NOV 23-27, 2010;Iasi, ROMANIA;Fac Chem Engn & Environm Protect, Dept Environm Engn;;;;The electrocoagulation process is a very efficient technology for the treatment of wastes polluted with colloids. The more important variables in the process are the aluminum concentration generated in the system and pH, but the concentration of pollutant, salinity, electrocoagulation time, and operation current density also significantly affect the process performance. The process is complex and phenomenological models usually are unsuccessful in reproducing experimental observations. In this work, an artificial intelligence modeling tool based on neural networks has been applied in order to study the electrocoagulation process of a synthetic wastewater polluted with colloids. The obtained results were useful in clarifying the mechanisms that are involved in the electrocoagulation of this kind of wastes and also in studying the influence of the operation conditions on the efficiency of the process. Different types of neural networks were used to predict the increasing of the removal turbidity and voltage current as a result of the influence of other parameters such as: current density, time, pH, concentrations of kaolin and NaCl. The best results, with global errors under 2.5 % in the validation stage, were obtained using a multilayer perceptron network and a generalized feed-forward neural network.;;;;"Pislaru, Marius/G-4452-2011; Pislaru, Marius/AAQ-2446-2020; Curteanu, Silvia/D-7347-2011; Piuleac, Ciprian G/C-3848-2012";"Curteanu, Silvia/0000-0002-5281-1265; Piuleac, Ciprian G/0000-0003-1006-5425; Pislaru, Marius/0000-0003-3695-3463";;;;;;;;;;;;1582-9596;1843-3707;;;;MAR;2011;10;3;;;;;375;380;;;;;;;;;WOS:000290921300008;;;;;;
J;Tsuchihashi, Y;;;;Tsuchihashi, Yasunari;;;Expanding application of digital pathology in Japan - from education, telepathology to autodiagnosis;DIAGNOSTIC PATHOLOGY;;;;;10th European Congress on Telepathology/4th International Congress on Virtual Microscopy;JUL 01-03, 2010;Vilnius, LITHUANIA;;;;;Background: Digital pathology, i.e., applications of digital information technologies to pathology practice, has been expanding in the recent decades and the mode of pathology diagnostic practice is changing with enhanced precision. In the present study the changing processes of digital pathology in Japan were investigated and trends to future were discussed. Methods: The changing status of digital pathology was investigated through reviewing the records of annual meetings of the Japanese Research Society of Telepathology and Pathology Informatics (JRST-PI) and of the Japanese pathology related medical and informatics journals. The results of the Japanese questionnaire survey conducted in 2008-2009 on telepathology and virtual slide were also reviewed. In addition effectiveness of an experimental automatic pathology diagnostic aid system using computer artificial intelligence was investigated by checking its rate of correct diagnosis for given prostate carcinoma digital images. Results: Telepathology played a central role in the development of digital pathology in Japan. Both macroscopic and microscopic pathology digital images were routinely generated and used for diagnostic purposes in major hospitals. Virtual slide (VS) digital images were used first for education then for conference, consultation and also gradually for routine diagnosis and telepathology. The experimental automatic diagnostic aid system achieved the rate of correct diagnosis around 95% for prostate carcinoma and its use for automatic mapping of cancerous areas in a given tissue image was successful. Conclusions: Advance in the digital information technologies gave revolutionary impacts on pathology education, conference, consultation, diagnosis, telepathology and also on pathology diagnostic procedures in Japan. The future will be bright for pathologists by the advanced digital pathology but we should pay attention to make the technologies and their effects under our control.;;;;;;;;;;;;;;;;;1746-1596;;;;;MAR 30;2011;6;;;1;;;;;S19;10.1186/1746-1596-6-S1-S19;;;;;;;WOS:000290234600019;21489189;;;;;
J;"Cambazard, H; Horan, J; O'Mahony, E; O'Sullivan, B";;;;"Cambazard, Hadrien; Horan, John; O'Mahony, Eoin; O'Sullivan, Barry";;;Domino portrait generation: a fast and scalable approach;ANNALS OF OPERATIONS RESEARCH;;;;;5th International Conference on Integration of AI and OR Techniques in Constraint Programming for Combinatorial Optimization Problems;MAY 20-23, 2008;Paris, FRANCE;Assoc Constraint Programming, INRIA, Microsoft Res, INRIA Joint Ctr, Natl ICT Australia, ILOG, COSYTEC, Cornell Univ, Intelligent Informat Syst Inst, KLS, OPTIM, Jeppesen Technol Serv;;;;A domino portrait is an approximation of an image using a given number of sets of dominoes. This problem was first formulated in 1981 by Ken Knowlton in a patent application, which was finally granted in 1983. Domino portraits have been generated most often using integer linear programming techniques that provide optimal solutions, but these can be slow and do not scale well to larger portraits. In this paper we propose a new approach that overcomes these limitations and provides high quality portraits. Our approach combines techniques from operations research, artificial intelligence, and computer vision. Starting from a randomly generated template of blank domino shapes, a subsequent optimal placement of dominoes can be achieved in constant time when the problem is viewed as a minimum cost flow. The domino portraits one obtains are good, but not as visually attractive as optimal ones. Combining techniques from computer vision and large neighborhood search we can quickly improve the portraits. Empirically, we show that we obtain many orders of magnitude reduction in search time.;;;;;O'Sullivan, Barry/0000-0002-0090-2085;;;;;;;;;;;;0254-5330;1572-9338;;;;APR;2011;184;1;;;;;79;95;;10.1007/s10479-010-0738-6;;;;;;;WOS:000288019000005;;;;;;
J;"Mercier, L; Van Hentenryck, P";;;;"Mercier, Luc; Van Hentenryck, Pascal";;;An anytime multistep anticipatory algorithm for online stochastic combinatorial optimization;ANNALS OF OPERATIONS RESEARCH;;;;;5th International Conference on Integration of AI and OR Techniques in Constraint Programming for Combinatorial Optimization Problems;MAY 20-23, 2008;Paris, FRANCE;Assoc Constraint Programming, INRIA, Microsoft Res, INRIA Joint Ctr, Natl ICT Australia, ILOG, COSYTEC, Cornell Univ, Intelligent Informat Syst Inst, KLS, OPTIM, Jeppesen Technol Serv;;;;The one-step anticipatory algorithms (1s-AA) is an online algorithm making decisions under uncertainty by ignoring the non-anticipativity constraints in the future. It was shown to make near-optimal decisions on a variety of online stochastic combinatorial problems in dynamic fleet management and reservation systems. Here we consider applications in which 1s-AA is not as close to the optimum and propose Amsaa, an anytime multi-step anticipatory algorithm. Amsaa combines techniques from three different fields to make decisions online. It uses the sampling average approximation method from stochastic programming, search algorithms for Markov decision processes from artificial intelligence, and discrete optimization algorithms. Amsaa was evaluated on a stochastic project scheduling application from the pharmaceutical industry featuring endogenous observations of the uncertainty. The experimental results show that Amsaa significantly outperforms state-of-the-art algorithms on this application under various time constraints.;;;;;;;;;;;;;;;;;0254-5330;1572-9338;;;;APR;2011;184;1;;;;;233;271;;10.1007/s10479-010-0798-7;;;;;;;WOS:000288019000012;;;;;;
J;"Pisitkun, T; Knepper, MA";;;;"Pisitkun, Trairak; Knepper, M. A.";;;NHLBI-AbDesigner, artificial intelligence-based software for design of peptide-directed antibodies;FASEB JOURNAL;;;;;Experimental Biology Meeting 2011;APR 09-13, 2011;Washington, DC;Amer Assoc Anatomists (AAA), Amer Physiolog Soc (APS), Amer Soc Biochem & Mol Biol (ASBMB), Amer Soc Investigat Pathol (ASIP), Amer Soc Nutrit (ASN), Amer Soc Pharmacol & Expt Therapeut (ASPET);;;;;;;;Knepper, Mark/AAF-8412-2020;;;;;;;;;;;;;0892-6638;;;;;APR;2011;25;;;;;;;;;;;;;;;;WOS:000310708406495;;;;;;
J;Walton, D;;;;Walton, Douglas;;;Defeasible reasoning and informal fallacies;SYNTHESE;;;;;;;;;;;;This paper argues that some traditional fallacies should be considered as reasonable arguments when used as part of a properly conducted dialog. It is shown that argumentation schemes, formal dialog models, and profiles of dialog are useful tools for studying properties of defeasible reasoning and fallacies. It is explained how defeasible reasoning of the most common sort can deteriorate into fallacious argumentation in some instances. Conditions are formulated that can be used as normative tools to judge whether a given defeasible argument is fallacious or not. It is shown that three leading violations of proper dialog standards for defeasible reasoning necessary to see how fallacies work are: (a) improper failure to retract a commitment, (b) failure of openness to defeat, and (c) illicit reversal of burden of proof.;;;;;;;;;;;;;;;;;0039-7857;1573-0964;;;;APR;2011;179;3;;;;;377;407;;10.1007/s11229-009-9657-y;;;;;;;WOS:000287851000003;;;;;;
J;"Chaer, I; Rocha, RLA";;;;"Chaer, I.; Rocha, R. L. A.";;;A Procedure for Semantic Querying in the Adaptive Formalism;IEEE LATIN AMERICA TRANSACTIONS;;;;;9th International Information and Telecommunication Technologies Symposium/3rd and 4th Workshop on Adaptive Technology;DEC 13-15, 2010;BRAZIL;;;;;This paper contains a new proposal for the definition of the fundamental operation of query under the Adaptive Formalism, one capable of locating functional nuclei from descriptions of their semantics. To demonstrate the method's applicability, an implementation of the query procedure constrained to a specific class of devices is shown, and its asymptotic computational complexity is discussed.;;;;de Azevedo da Rocha, Ricardo Luis/D-4185-2013;de Azevedo da Rocha, Ricardo Luis/0000-0001-6898-4569;;;;;;;;;;;;1548-0992;;;;;APR;2011;9;2;;;;;145;151;;10.1109/TLA.2011.5765567;;;;;;;WOS:000290536400004;;;;;;
J;"Ganzeli, HS; Bottesini, JG; Paz, LO; Ribeiro, MFS";;;;"Ganzeli, H. S.; Bottesini, J. G.; Paz, L. O.; Ribeiro, M. F. S.";;;SKAN: Skin Scanner - System for Skin Cancer Detection Using Adaptive Techniques;IEEE LATIN AMERICA TRANSACTIONS;;;;;9th International Information and Telecommunication Technologies Symposium/3rd and 4th Workshop on Adaptive Technology;DEC 13-15, 2010;BRAZIL;;;;;SKAN: Skin Scanner - System for Skin Cancer Detection Using Adaptive Techniques - combines computer engineering concepts with areas like dermatology and oncology. Its objective is to discern images of skin cancer, specifically melanoma, from others that show only common spots or other types of skin diseases, using image recognition. This work makes use of the ABCDE visual rule, which is often used by dermatologists for melanoma identification, to define which characteristics are analyzed by the software. It then applies various algorithms and techniques, including an ellipse-fitting algorithm, to extract and measure these characteristics and decide whether the spot is a melanoma or not. The achieved results are presented with special focus on the adaptive decision-making and its effect on the diagnosis. Finally, other applications of the software and its algorithms are presented.;;;;;;;;;;;;;;;;;1548-0992;;;;;APR;2011;9;2;;;;;206;212;;10.1109/TLA.2011.5765575;;;;;;;WOS:000290536400012;;;;;;
J;"Koay, SL; Jung, SJ; Chung, WY";;;;"Koay, Su-Lin; Jung, Sang-Joong; Chung, Wan-Young";;;Patient-Specific Adaptive Neuro-Fuzzy Interference System Motion Artefacts Cancellation for Electrocardiogram Signal Over WSN;SENSOR LETTERS;;;;;13th International Meeting on Chemical Sensors (IMCS-13);JUL 11-14, 2010;Univ Western Australia, Perth, AUSTRALIA;RMIT Univ;Univ Western Australia;;;A patient-specific ANFIS technique for the motion artefacts cancellation for signals received from ECG sensor node attached on a patient's body is proposed. The ECG signal received from ECG sensor node of wearable health shirt contains motion artefacts which are caused by body movement. Motion artefacts are estimated by using artificial intelligence technology with accelerometer signals as the reference signals. Based on these estimations, the motion artefacts of a patient could be customized, calibrated and stored in computing device for any further real-time noise cancellation process. Patient-specific ANFIS technique shows significant improvement compared to previous conventional ANFIS motion artefacts cancellation in the aspect of process time duration as well as accuracy of detected signals.;;;;;;;;;;;;;;;;;1546-198X;;;;;APR;2011;9;2;;;;;786;790;;10.1166/sl.2011.1615;;;;;;;WOS:000294372500068;;;;;;
J;Prakken, H;;;;Prakken, Henry;;;Argumentation Without Arguments;ARGUMENTATION;;;;;;;;;;;;A well-known ambiguity in the term 'argument' is that of argument as an inferential structure and argument as a kind of dialogue. In the first sense, an argument is a structure with a conclusion supported by one or more grounds, which may or may not be supported by further grounds. Rules for the construction and criteria for the quality of arguments in this sense are a matter of logic. In the second sense, arguments have been studied as a form of dialogical interaction, in which human or artificial agents aim to resolve a conflict of opinion by verbal means. Rules for conducting such dialogues and criteria for their quality are part of dialogue theory. Usually, formal accounts of argumentation dialogues in logic and artificial intelligence presuppose an argument-based logic. That is, the ways in which dialogue participants support and attack claims are modelled as the construction of explicit arguments and counterarguments (in the inferential sense). However, in this paper formal models of argumentation dialogues are discussed that do not presuppose arguments as inferential structures. The motivation for such models is that there are forms of inference that are not most naturally cast in the form of arguments (such as abduction, statistical reasoning and coherence-based reasoning) but that can still be the subject of argumentative dialogue. Some recent work in artificial intelligence is discussed which embeds non-argumentative inference in an argumentative dialogue system, and some general observations are drawn from this discussion.;;;;;;;;;;;;;;;;;0920-427X;;;;;MAY;2011;25;2;;;;;171;184;;10.1007/s10503-011-9208-9;;;;;;;WOS:000292158300004;;;;;;
J;"Coelho, LD; Alotto, P";;;;"Coelho, Leandro dos Santos; Alotto, Piergiorgio";;;Gaussian Artificial Bee Colony Algorithm Approach Applied to Loney's Solenoid Benchmark Problem;IEEE TRANSACTIONS ON MAGNETICS;;;;;14th Biennial IEEE Conference on Electromagnetic Field Computation (CEFC);MAY 09-12, 2010;Chicago, IL;IEEE;;;;Optimization metaheuristics, such as Particle Swarm Optimization, Ant Colony Optimization and bacterial foraging strategies have become very popular in the optimization community and have been successfully applied to electromagnetic device design. The Artificial Bee Colony (ABC) algorithm is a rather new bio-inspired swarm intelligence approach which is competitive with other population-based algorithms and has the advantage of using fewer control parameters. In this work, a standard and an improved version of the ABC algorithm using Gaussian distribution are applied to Loney's solenoid problem, showing the suitability of these methods for electromagnetic optimization.;;;;"Coelho, Leandro dos Santos/G-8213-2014; Alotto, Piergiorgio/AAC-9057-2019";"Coelho, Leandro dos Santos/0000-0001-5728-943X; Alotto, Piergiorgio/0000-0003-3589-0325";;;;;;;;;;;;0018-9464;1941-0069;;;;MAY;2011;47;5;;;;;1326;1329;;10.1109/TMAG.2010.2087317;;;;;;;WOS:000289909100117;;;;;;
J;"Micu, DD; Czumbil, L; Christoforidis, G; Ceclan, A";;;;"Micu, Dan D.; Czumbil, Levente; Christoforidis, Georgios; Ceclan, Andrei";;;Layer Recurrent Neural Network Solution for an Electromagnetic Interference Problem;IEEE TRANSACTIONS ON MAGNETICS;;;;;14th Biennial IEEE Conference on Electromagnetic Field Computation (CEFC);MAY 09-12, 2010;Chicago, IL;IEEE;;;;The paper presents an original contribution related to the implementation of a neural network artificial intelligence ( AI) technique through Matlab environment, on the study of induced AC voltage in the underground metallic pipeline, due to nearby high voltage grids. The advantage yields in a simplified computation model compared to FEM, and implicitly a lower computational time. In comparison with other neural network solutions identified in the literature, where the induced AC potential is directly evaluated, the authors of this paper propose a new neural network solution to evaluate MVP on the studied domain, using a larger training database for a large panel of different geometries.;;;;"Doru, Micu Dan/AAB-5362-2019; Christoforidis, Georgios C./C-6486-2018; Czumbil, Levente/O-8898-2016";"Doru, Micu Dan/0000-0003-4921-7166; Christoforidis, Georgios C./0000-0001-5595-8409; Czumbil, Levente/0000-0002-7004-1874";;;;;;;;;;;;0018-9464;1941-0069;;;;MAY;2011;47;5;;;;;1410;1413;;10.1109/TMAG.2010.2091494;;;;;;;WOS:000289909100138;;;;;;
J;"Gorski, NA; Laird, JE";;;;"Gorski, Nicholas A.; Laird, John E.";;;Learning to use episodic memory;COGNITIVE SYSTEMS RESEARCH;;;;;7th International Conference on Cognitive Modeling (ICCM2009);JUL 23-26, 2009;Univ Manchester, Manchester, ENGLAND;;Univ Manchester;;;"This paper brings together work in modeling episodic memory and reinforcement learning (RL). We demonstrate that is possible to learn to use episodic memory retrievals while simultaneously learning to act in an external environment. In a series of three experiments, we investigate using RL to learn what to retrieve from episodic memory and when to retrieve it, how to use temporal episodic memory retrievals, and how to build cues that are the conjunctions of multiple features. In these experiments, our empirical results demonstrate that it is computationally feasible to learn to use episodic memory; furthermore, learning to use internal episodic memory accomplishes tasks that reinforcement learning alone cannot. These experiments also expose some important interactions that arise between reinforcement learning and episodic memory. In a fourth experiment, we demonstrate that an agent endowed with a simple bit memory cannot learn to use it effectively. This indicates that mechanistic characteristics of episodic memory may be essential to learning to use it, and that these characteristics are not shared by simpler memory mechanisms. (C) 2010 Elsevier B.V. All rights reserved.";;;;;;;;;;;;;;;;;1389-0417;;;;;JUN;2011;12;2;;;;;144;153;;10.1016/j.cogsys.2010.08.001;;;;;;;WOS:000288008100008;;;;;;
